DTXSID,SMILES,umap_1,umap_2,cluster
DTXSID00525026,COC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,4.0410285,-3.3505135,0
DTXSID00526457,O=C(NO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.5154383,-0.5530298,0
DTXSID00526477,FC(=C(C(F)(F)F)C(F)(F)F)C(F)(N1CCCC1)C(F)(F)F,0.62195504,-0.6551209,0
DTXSID00527449,OC(CSc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.681286,8.148624,1
DTXSID00529463,FC(F)(F)C(F)(F)N(Br)Br,-1.8084714,13.946165,1
DTXSID00529605,Cc1ccc(C(CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)Sc2ccccc2)cc1,9.430709,5.716426,1
DTXSID00530519,FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)Br,-2.113682,13.736365,1
DTXSID00531243,FC(F)(F)C(F)(F)n1sssn1C(F)(F)C(F)(F)F,13.177334,7.7188244,4
DTXSID00531248,FC(F)(F)N1C(Br)(Br)N(C(F)(F)F)C(F)(F)C1(F)F,-1.2370735,16.54297,2
DTXSID00534794,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cn[nH]c1,10.8986025,8.082867,1
DTXSID00535640,O=C(CCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13.015011,4.3445907,5
DTXSID00537942,CCO[Si](OCC)(OCC)C1CC(F)(F)C1(F)F,1.4228911,9.936123,1
DTXSID00542591,CN(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.0598476,12.658314,1
DTXSID00542617,FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,-1.0002902,16.896666,2
DTXSID00544671,FC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)I)C(F)(F)F,-1.8151453,17.761393,2
DTXSID00544914,FC(F)(F)C(F)(F)C(F)(F)[C](F)(F)[Cu],-2.1011217,13.774078,1
DTXSID00545628,FC(F)C(F)(F)C(F)(F)I,-1.473061,13.543676,1
DTXSID00546236,O=C(O)C#CC(F)(F)C(F)(F)C(F)F,-0.15248957,-1.7542615,0
DTXSID00548578,FC1(F)C2CC2C1(F)F,-1.6262218,11.996057,1
DTXSID00548770,CCOC(=O)C(F)(F)C(F)(F)C(=O)F,3.7500749,-3.9701688,0
DTXSID00551729,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.9527018,12.746221,1
DTXSID00551769,COC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.1962461,-0.53001386,0
DTXSID00552019,FC1(F)OC2(OC1(F)F)OC(F)(F)C(F)(F)O2,-1.4041592,16.27191,2
DTXSID00552276,C=CCOCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.4981306,-2.0802944,0
DTXSID00553682,FC(F)(F)OC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-2.3691144,16.584337,2
DTXSID00554598,CCCCC(I)CC(F)(F)C(F)(F)F,-0.18492316,10.240616,1
DTXSID00557201,CCCCCCCOC(=O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.7135444,0.5954113,0
DTXSID00559083,C#CCC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.1184894,12.556706,1
DTXSID00559644,O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)F,5.013552,6.298722,1
DTXSID00561101,FC(F)(F)C(=C(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,1.8127463,-6.587371,0
DTXSID00561368,COC(=O)C(F)(F)C(F)(Br)C(F)(F)Br,-0.31692502,-2.1792479,0
DTXSID00563029,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC,0.83791953,12.557725,1
DTXSID00563362,CC1(C(=O)Cl)CC(F)(F)C1(F)Cl,0.23320201,-2.0387645,0
DTXSID00564112,FCC(F)(F)C(F)(Cl)Cl,-2.0632484,12.371884,1
DTXSID00567042,C[Si](C)(C)C(I)CC(F)(F)C(F)(F)C(F)(F)F,1.3663468,9.322494,1
DTXSID00567047,OCC(I)CC(F)(F)C(F)(F)C(F)(F)F,-0.36675596,11.262033,1
DTXSID00569248,O=S(=O)(Cl)c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,7.992737,5.4901304,1
DTXSID00573007,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCI,2.6759346,11.996256,1
DTXSID00573643,OCC(I)CC(F)(F)C(F)(F)C(F)(F)CC(I)CO,0.8021512,10.046435,1
DTXSID00573789,FC(F)(F)C(F)(F)SCl,-1.9067093,12.604491,1
DTXSID00575041,COC(=O)c1cccc(SC(F)(F)C(F)(F)C(F)(F)F)c1,12.932059,3.775574,5
DTXSID00575046,O=C(O)c1ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F)cc1,8.598016,4.6899853,1
DTXSID00575182,O=[N+]([O-])c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl)c1,13.172852,4.2456975,5
DTXSID00578456,CCO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCC)OCC,1.7910489,9.786338,1
DTXSID00578936,CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.0477364,-3.7830248,0
DTXSID00580271,O=S(=O)(F)C(F)(F)C(F)(F)OC(F)C(F)(F)F,-0.11538059,4.5857997,3
DTXSID00583368,NCc1ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,11.276162,8.294848,1
DTXSID00583424,CC(C)[SiH](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(C)C,1.2299261,9.637807,1
DTXSID00583621,FC(=C(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,1.8392581,-6.6252184,0
DTXSID00583641,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,8.813915,5.408945,1
DTXSID00584835,COc1ccc(C(Cl)(c2ccccc2)c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,9.593428,6.357605,1
DTXSID00585029,CCCC[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.F[P-](F)(F)(F)(F)F,11.255205,8.283815,1
DTXSID00585307,FC1(F)C(c2cccs2)=C(c2cccs2)C(F)(F)C1(F)F,10.78056,5.6918206,1
DTXSID00596453,FC(F)(F)C(F)(F)C(F)(F)C(F)(Cl)Cl,-2.6081414,13.9391,1
DTXSID00597844,CC(F)(F)C(F)(F)C(=O)O,0.3548987,-4.065572,0
DTXSID0059794,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.5745609,14.967548,1
DTXSID0059796,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,8.3284645,11.019574,1
DTXSID0059798,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,3.1584854,12.835538,1
DTXSID0059829,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.2652795,-4.3689647,7
DTXSID00598553,O=C(O)C1(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,3.5367362,-0.14148417,0
DTXSID0059871,NC(=O)C(F)(F)C(F)(F)F,0.46086445,-4.4221654,0
DTXSID0059873,O=S(=O)(F)C(F)(F)C(F)(F)F,-0.24543054,6.354493,3
DTXSID0059875,O=S(=O)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.020821152,5.431509,3
DTXSID0059877,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.063026,-3.8783052,0
DTXSID00598770,FC(F)=C(F)OC(F)(F)C(F)(Br)C(F)(F)F,2.7354848,-5.513018,0
DTXSID0059879,OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-0.69116855,13.18019,1
DTXSID00600903,C=CCC(F)(F)C(F)(F)F,1.4197308,-2.7493136,0
DTXSID0060147,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,2.5926805,14.977194,1
DTXSID0060513,FC(F)=C(F)Br,2.442873,-4.8633366,0
DTXSID0060985,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(=O)Cl,3.3487585,-4.0785813,0
DTXSID0061038,FC1(F)C(Cl)=C(Cl)C(F)(F)C1(F)F,2.3340912,-4.883255,0
DTXSID00610941,FC(F)(F)C(F)(F)C(F)(F)OC1(F)C2C3C=CC(C3)C2C1(F)F,0.20426968,-0.043407287,0
DTXSID00611211,FC(F)(CC1CO1)C(F)(F)CC1CO1,0.119350456,10.161896,1
DTXSID00611519,O=C(O)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,12.657305,4.476756,5
DTXSID00617692,O=C(N1c2ccccc2Sc2ccccc21)C(F)(F)C(F)(F)F,10.333639,5.9218073,1
DTXSID0061826,FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)F,2.743392,-5.4961095,0
DTXSID00618548,N#CC(F)(F)C(F)(F)OC(F)(F)C(F)Cl,-0.7273289,12.925884,1
DTXSID00620126,FC1(F)CC(F)(F)C1(F)F,-1.8140703,13.844985,1
DTXSID00620545,CN(C)C(F)(F)C(F)F,-1.527298,12.000212,1
DTXSID00621037,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,6.096985,4.097989,0
DTXSID00621512,CC1(COCC(F)(F)C(F)(F)C(F)(F)F)COC1,0.3243517,10.448364,1
DTXSID00622963,CCCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.6764858,5.854375,3
DTXSID00623137,OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.9009438,15.092503,1
DTXSID00623819,FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.5634332,-6.0170045,0
DTXSID00625237,FC(F)C(F)(F)C(F)(F)C(F)I,-0.2710849,13.929382,1
DTXSID00625853,FC(F)(Br)C(F)(F)Oc1ccc(-c2ccc(OC(F)(F)C(F)(F)Br)cc2)cc1,10.585162,6.288235,1
DTXSID00627110,OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.6047232,10.292403,1
DTXSID00627413,C=C(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.419915,-1.3020471,0
DTXSID00631136,CCCO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCCC)OCCC,2.1909666,9.606466,1
DTXSID00631272,FC(F)(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.3567562,14.430886,1
DTXSID00631393,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)F,3.576328,-2.7565167,0
DTXSID00631439,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)=CBr,2.7178156,-2.235821,0
DTXSID00631792,C[Si](Cl)(Cl)C(F)(C(F)F)C(F)(F)F,1.3673241,8.772327,1
DTXSID00631919,O=CC(CC(F)(F)C(F)(F)F)C(F)(F)F,-0.20877254,-2.1073956,0
DTXSID00631939,CCN(CC)C(=O)C(CC(F)(F)C(F)(F)F)C(F)(F)F,0.77862746,-0.25061393,0
DTXSID00632764,O=C(O)C(F)(F)C(F)(F)S(=O)(=O)O,1.5289484,3.4384964,0
DTXSID00634006,CCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.35044745,12.797779,1
DTXSID00635210,FC(F)(Cl)C(F)(Br)Br,-2.53816,13.170124,1
DTXSID00635255,Nc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1F,13.75532,6.34721,4
DTXSID0065931,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,3.3760164,-0.34462035,0
DTXSID0066296,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-1.1345565,-3.9239264,0
DTXSID00663078,FC(F)C(F)(F)C(F)(F)OC(F)(F)F,-1.9713978,15.9573555,2
DTXSID00663114,O=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.822409,0.6322043,0
DTXSID00668381,CCCSC1(F)C=C(F)C1(F)F,0.99792206,-1.2645757,0
DTXSID0067054,[K+].[K+].[O-]c1ccc(C(c2ccc([O-])cc2)(C(F)(F)F)C(F)(F)F)cc1,9.432055,5.746514,1
DTXSID00672862,C[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[Si](C)(Cl)O[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.6924903,9.513163,1
DTXSID0067846,CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.3263772,6.5259895,3
DTXSID0067848,CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0819085,6.476145,3
DTXSID00681090,CO[Si](CCC(F)(F)C(F)(F)C(F)(F)F)(OC)OC,0.8688818,10.000918,1
DTXSID0068523,C=CC(=O)OCCN(C)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.7181756,3.253218,0
DTXSID0069042,FC(F)(F)C(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,-1.231464,16.517729,2
DTXSID00696427,CC=CC(=O)OC(F)(C(F)F)C(F)(F)F,4.843127,-3.3225605,0
DTXSID00696689,O=C(O)C(F)=C(F)C(F)(F)C(F)(F)F,3.1187415,-5.064694,0
DTXSID00698325,CC(C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(=O)ON=C(C#N)c1ccccc1,11.028947,3.9696984,5
DTXSID00701000,CC(CO)(CO)N(C(=O)C(F)(F)C(F)(F)C(N)=O)C(C)(CO)CO,5.5970516,-1.5788636,0
DTXSID00702219,FC(F)(Cl)C(F)(F)C=CI,1.3138381,-2.7700136,0
DTXSID00706191,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC=Cc1ccccc1,13.87139,5.2570815,4
DTXSID00707966,CCCCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.4582233,-1.5019796,0
DTXSID0070869,C=C(C)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.4757006,3.21309,0
DTXSID00709107,O=C(OO)C(F)(F)C(F)(F)F,0.40861443,-2.2378204,0
DTXSID0071047,CC[NH3+].O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,4.297792,0.37854666,0
DTXSID00711088,FC(F)(F)C(F)(F)c1cccc(Br)c1,15.530379,5.658221,4
DTXSID00711149,CC(C)OC(F)(F)C(F)(F)C(F)F,-1.1434987,12.095427,1
DTXSID0071332,CN(CCCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.9458109,6.0056458,3
DTXSID0071334,CCN(CCC[Si](OC)(OC)OC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.174679,5.047189,0
DTXSID00713527,C1CNCCN1.O=C(O)C(F)(F)C(F)(F)F,0.9276575,-0.32679626,0
DTXSID00718315,F[B-](F)(F)C(F)(F)C(F)(F)F.[K+],0.60100776,6.589948,3
DTXSID0071889,CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.4231808,3.1695833,0
DTXSID0072352,C1CC[NH2+]CC1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.906031,5.953824,3
DTXSID0072354,CCN(CCCP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.190131,7.7955065,1
DTXSID0072356,CCOP(=O)(CCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC,4.1751494,7.814252,1
DTXSID0072772,CC(=O)O.CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.16513,3.6545224,0
DTXSID0073118,CCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.134136,12.727988,1
DTXSID0073168,COC(=O)C(C(F)(F)F)C(F)(F)F,-0.14191698,-2.147344,0
DTXSID0073900,FC(F)C(F)(F)C(F)(F)C(F)F,-0.00012944083,14.064386,1
DTXSID0073904,CC(F)(F)C(F)(F)Cl,-2.408504,13.066658,1
DTXSID0073906,FC(F)C(F)(F)C(F)(F)Cl,-1.9226458,13.604826,1
DTXSID0074059,FC(F)OCC(F)(F)C(F)(F)F,-1.0040447,13.022649,1
DTXSID0074130,[O]OC(F)(F)C(F)(F)F,-1.9214435,12.538538,1
DTXSID00750730,COC(=O)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,12.556673,4.462751,5
DTXSID00750735,N#Cc1ccc(OC(=O)c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,10.283778,6.4487596,1
DTXSID00752173,CCCC=CC(=O)C(F)(F)C(F)(F)F,4.857364,-3.2535737,0
DTXSID00752178,CC=CC=CC(=O)C(F)(F)C(F)(F)F,4.9508505,-3.1323092,0
DTXSID00753084,OC(F)(F)C(F)(F)C(F)(F)Cl,-2.3492758,13.584902,1
DTXSID00754314,FC(=NBr)C(F)(F)C(F)(F)F,1.3301998,-4.2833424,0
DTXSID00758594,CC(Br)C(O)(CBr)C(F)(F)C(F)(F)C(F)(F)F,1.3357439,9.291011,1
DTXSID00758852,O=C(C(F)(F)C(F)(F)I)C(F)(C(F)(F)F)C(F)(F)F,-0.91364974,-4.1251864,0
DTXSID00760218,CC(C)=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.0960667,-2.5326197,0
DTXSID00762252,O=S(=O)(CCCO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.5081956,6.1986146,3
DTXSID00762974,CCCCCCC(I)=CC(F)(F)C(F)(F)C(F)(F)F,1.8839694,-1.8152907,0
DTXSID00763345,FC(=CI)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.5115532,-4.6276526,0
DTXSID00763441,C=Cc1ccc(OCC(F)(F)C(F)(F)C(F)(F)F)cc1,14.408858,5.7045174,4
DTXSID00765162,O=C(O)CCCCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.401537,0.37835002,0
DTXSID00765263,CCCCCCCCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.5136158,10.89738,1
DTXSID00765521,O=P(O)(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,5.596392,8.340366,1
DTXSID00766215,O=C(O)C(F)(F)C(F)(F)C(F)(F)S(=O)O,0.6147637,2.2092013,0
DTXSID00766376,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(C(F)(F)F)C(F)(F)C1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F,8.566271,10.194429,1
DTXSID00766654,FC1=C(F)C(F)(F)C(F)(C(F)F)C(F)(F)C1(F)F,1.7408482,-5.70332,0
DTXSID00766851,C=Cc1ccc(COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,14.465043,5.4672394,4
DTXSID00766972,O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)c1ccc(O)cc1,13.028452,3.8877425,5
DTXSID00766992,CCOP(=O)(OCC)C(F)(F)C(F)(F)F,4.7412314,8.291048,1
DTXSID00767080,O=C(O)c1ccccc1.OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.964467,4.4727316,5
DTXSID00768057,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,10.062762,8.085068,1
DTXSID00768577,FC(=CC(F)(F)C(F)(F)F)N=Nc1ccccc1,13.151634,3.3235176,5
DTXSID00769726,CC(=O)O.OCC(I)CC(F)(Cl)C(F)(F)Cl,0.62810355,-0.27286074,0
DTXSID00771905,CC(C)(O)C(I)=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.70975894,1.0883132,0
DTXSID00773505,C=CCOCC(OC(=O)[O-])C(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.9391747,0.077605285,0
DTXSID00774092,OCCN(CCO)CC(O)CC(F)(F)C(F)(F)C(F)(F)F,1.2881801,9.967799,1
DTXSID00775302,COC(=O)[C@@H]1O[C@@H]1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.5764577,-0.2404332,0
DTXSID00775625,O=C(Oc1ccc([N+](=O)[O-])cc1)C(F)(F)C(F)(F)C(F)(F)F,12.046163,2.9895594,5
DTXSID00775923,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1CCCCCC1,2.8916724,11.280371,1
DTXSID00776036,C[Si](OCC(F)(F)C(F)(F)F)(OCC(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)F,2.1211073,10.758215,1
DTXSID00780638,OCC(CO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.0500195,11.176677,1
DTXSID00781089,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCCS,1.6129028,10.296161,1
DTXSID00782556,C[Si](C)(Cl)CCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.8857027,0.80617994,0
DTXSID00784373,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N=NC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.5851345,0.6092917,0
DTXSID00786953,O=P(O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.9603734,10.3910675,1
DTXSID00787162,O=C(NCO)c1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,11.51837,4.025082,5
DTXSID00787364,FC(F)(F)C(F)(F)C(F)(F)c1nnc(C(F)(F)C(F)(F)C(F)(F)F)nn1,11.3009615,7.7490177,1
DTXSID00787369,Fc1nc(F)c(C(F)(C(F)(F)F)C(F)(F)F)nc1C(F)(C(F)(F)F)C(F)(F)F,11.305718,7.5338264,1
DTXSID00789409,FC(F)(F)C(F)(F)[Se][Se][Se]C(F)(F)C(F)(F)F,-0.05989866,12.767338,1
DTXSID00791668,O=C(O)CCCCCC(CCCCC(F)(F)C(F)(F)C(F)(F)F)C(CCCCCC(=O)O)CCCCC(F)(F)C(F)(F)C(F)(F)F,5.809491,4.6480784,0
DTXSID00792716,O=C(O)Nc1ccccc1.OCC(F)(F)C(F)(Cl)Cl,13.098869,3.308726,5
DTXSID00793925,FC(Sc1ccccc1)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.637761,4.249414,5
DTXSID00794573,CCOC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)=C(F)F,3.1706614,-5.5252666,0
DTXSID00796638,NCC(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.752958,11.604986,1
DTXSID00797867,OCCOCC(F)(F)C(F)(F)COCc1ccccc1,14.482453,5.36057,4
DTXSID00800360,CCC[N+](CCC)(CCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[I-],4.3494163,8.33155,1
DTXSID00802945,O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,-1.0297582,-3.7842588,0
DTXSID00803452,OCCOCCOCCOCC(F)(F)C(F)(F)F,1.3723543,9.980712,1
DTXSID00805092,OC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,2.3335507,14.494378,1
DTXSID00806160,CCCCCC(=O)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.007278,-0.8827537,0
DTXSID00808240,O=C1OC(CC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)CC(O)CC(CC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)OC(=O)c2ccccc21,10.994668,3.94045,5
DTXSID00813814,O=C(OCCF)C(F)(F)C(F)(F)F,0.56953937,-1.5645553,0
