DTXSID,SMILES,risk_score,seed_label
DTXSID30881127,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.[Mg+2],0.26522169101828086,-1
DTXSID80940374,FC(F)OC(F)(F)C(F)(F)OC(F)F,0.2641750827993559,-1
DTXSID60896623,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.26395245177760807,-1
DTXSID80892925,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.263952451777608,-1
DTXSID40892926,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.263952451777608,-1
DTXSID20330598,FC(F)C(F)(F)C(F)(F)C(F)(F)COCC1(COCC(F)(F)C(F)(F)C(F)(F)C(F)F)COC1,0.2635706550559066,-1
DTXSID00338835,CC(C)CCOC(=O)C[C@H](NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OCCC(C)C,0.2635555560440845,-1
DTXSID50895241,CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2634010441752342,-1
DTXSID80345305,CCC1(C(C)CC(C)OC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(=O)N(C)C(=O)N(C)C1=O,0.26328982693995356,-1
DTXSID20801819,Oc1ccc(CCCCNCC(F)(F)C(F)(F)F)cc1O,0.2632754729949327,-1
DTXSID90881168,O=P(O)(O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.26302887999644076,-1
DTXSID60599940,O=C=Nc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,0.26237638838473726,-1
DTXSID90896257,CC[Si](CC)(CC)OC(c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1)(c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1)[C@@H]1CCCN1,0.2621439016501893,-1
DTXSID40320032,FC(F)(c1nc2ccccc2[nH]1)C(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.26200412287295494,-1
DTXSID30806395,O=C(O)c1ccccc1C(=O)C(F)(C(F)(F)F)C(F)(F)F,0.26195919613623675,-1
DTXSID20897252,OC[C@H]1O[C@H](O)[C@@](O)(C(F)(F)C(F)(F)C(F)(F)F)[C@@H]1O,0.26193446064569736,-1
DTXSID30897006,OC(c1ccc(Br)cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2619152330580016,-1
DTXSID00631439,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)=CBr,0.2617722549322434,-1
DTXSID40610223,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.26173134484517363,-1
DTXSID40544291,[N-]=[N+]=NC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(=O)F,0.2616933208923618,-1
DTXSID00880228,CC(O)C(F)(F)C(F)F,0.2616308659333261,-1
DTXSID00575182,O=[N+]([O-])c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl)c1,0.261546971091756,-1
DTXSID40881855,O=C(O)CCSCCC(F)(F)F,0.26144368189527245,-1
DTXSID50896490,FC(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)Br)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.2613616038830542,-1
DTXSID60752174,CC(C)C=CC(=O)C(F)(F)C(F)(F)F,0.26065277901884276,-1
DTXSID50705679,FC(Oc1ccc(CCl)cc1)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2603354453999553,-1
DTXSID80382093,NC(O)(C(F)(F)F)C(F)(F)F,0.2594933156223358,-1
DTXSID30895340,FC(F)(F)C(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.25948795883436154,-1
DTXSID20895339,FC(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.25948795883436154,-1
DTXSID00573643,OCC(I)CC(F)(F)C(F)(F)C(F)(F)CC(I)CO,0.2593926393069871,-1
DTXSID70372246,FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,0.25922101101657397,-1
DTXSID60513540,COC(=O)CC(C)(C)C(Cl)CC(Cl)(Cl)C(F)(F)F,0.25921600673223444,-1
DTXSID70342722,FC(F)(c1cccs1)C(F)(F)C(F)(F)c1cccs1,0.2587660772085132,-1
DTXSID60895555,CN(C)[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)N(C)C,0.2585313871779304,-1
DTXSID10183954,C=COCC(F)(F)C(F)F,0.2583734966272282,-1
DTXSID80812688,OC1=C(F)C(F)(Cl)C1(F)F,0.2582594237770925,-1
DTXSID70338640,FC(F)(F)OC1(F)OC2(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,0.2580799651813944,-1
DTXSID40788890,COCCOCC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2577258697265167,-1
DTXSID0069042,FC(F)(F)C(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,0.2576783593227311,-1
DTXSID80893412,NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2575912761860065,-1
DTXSID80844585,CCCCCCCCc1csc(-c2sccc2CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,0.25756925948703613,-1
DTXSID90773554,O=CC=Cc1ccccc1N(C(F)(F)C(O)(F)F)C(F)(F)C(O)(F)F,0.25726314679199047,-1
DTXSID40895255,FC(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)F,0.25709686063810866,-1
DTXSID20628003,FC(C(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F,0.2568729281418619,-1
DTXSID80544972,COc1cc(C(=O)CC(=O)C(F)(F)C(F)(F)F)ccc1F,0.2568293685237616,-1
DTXSID90450954,CC(=O)SCCCC(F)(F)C(F)(F)F,0.25675309403374474,-1
DTXSID50896415,O=C(O)c1ccc(OC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)cc1,0.25657086611131885,-1
DTXSID80960794,CC(C)(N)c1ccc(C(F)(F)C(F)(F)c2ccccc2)cc1.Cl,0.2565027152509407,-1
DTXSID00634006,CCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.25568013665547173,-1
DTXSID30897506,COc1ccc(C(OC[C@H]2OC(n3cnc4c(=O)[nH]c(NC(=O)C(C)C)nc43)C[C@@H]2OP(OCCC#N)N(C(C)C)C(C)C)(c2ccccc2)c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,0.2550365669871632,-1
DTXSID10896330,CC(=O)c1ccc(C(F)(C(F)(F)F)C(F)(F)F)cc1,0.2547999327608311,-1
DTXSID00895736,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)SSc1ccccc1,0.2542246032110752,-1
DTXSID50895680,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cccs1,0.2539485450456267,-1
DTXSID40575181,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)c1ccccc1,0.253904125426175,-1
DTXSID20896280,CCOC(=O)C1=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NC(=S)NC1c1ccccc1,0.25384521703365054,-1
DTXSID40895593,CC(C)(C)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.25376836204446507,-1
DTXSID30800414,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[CH2][Sn]([c]1ccccc1)([c]1ccccc1)[c]1ccccc1,0.2536651073334871,-1
DTXSID40896368,Nc1c(I)cc(C(F)(C(F)(F)F)C(F)(F)F)cc1C(F)(F)F,0.2536207575623705,-1
DTXSID00379561,COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2533972963674227,-1
DTXSID40382352,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](Cl)(Cl)Cl,0.2532661826999067,-1
DTXSID10708742,NC(=O)CON=C(c1ccccc1)C(F)(F)C(F)(F)F,0.25307827179036685,-1
DTXSID90858138,O=S(=O)([O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.2530016429449925,-1
DTXSID80897551,O=S(=O)([O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+],0.2530016429449925,-1
DTXSID00395680,C=CCOCC(F)(F)C(F)(F)F,0.2517383747773415,-1
DTXSID40780652,FC(F)(F)C(F)(F)C(F)(F)c1nc2ccccc2nc1C(F)(F)C(F)(F)C(F)(F)F,0.25162700435326535,-1
DTXSID50188165,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.25149183572854683,-1
DTXSID30512404,O=C(O)CSC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.25149183572854683,-1
DTXSID50896571,O=C(O)C(F)(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,0.25147936774644847,-1
DTXSID40843872,O=C(Cn1cnc([N+](=O)[O-])n1)NCC(F)(F)C(F)(F)F,0.25144397921125294,-1
DTXSID80370975,CC(=O)n1nc(C(F)(F)C(F)(F)C(F)(F)F)cc1C(F)(F)C(F)(F)C(F)(F)F,0.25140000027428816,-1
DTXSID10897544,C=CCNC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.2513746091171526,-1
DTXSID00797867,OCCOCC(F)(F)C(F)(F)COCc1ccccc1,0.2509381762622593,-1
DTXSID30144320,O=P(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ON(CCO)CCO,0.2509263369989342,-1
DTXSID00548578,FC1(F)C2CC2C1(F)F,0.2503816590847011,-1
DTXSID30396867,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,0.2503658252132389,-1
DTXSID40144396,CCO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCC)OCC,0.25013101937736426,-1
DTXSID10379719,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Cl,0.25003793213475756,-1
DTXSID60184810,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.25,-1
DTXSID40851497,FC(F)(F)C(F)(F)C(F)(F)N1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.25,-1
DTXSID90881340,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.25,-1
DTXSID20626382,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C1(F)F,0.25,-1
DTXSID60381084,O=C(O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(=O)O,0.24981004411537838,-1
DTXSID30457720,Fc1ccc(C(F)(F)C(F)(F)c2ccc(F)cc2)cc1,0.24979210428055554,-1
DTXSID50500449,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,0.24939158539787548,-1
DTXSID20617533,FC(F)(I)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)I,0.24939158539787548,-1
DTXSID60345848,FC(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)CCC(F)(F)C(F)(F)F,0.2490270070316262,-1
DTXSID20790991,C=C(C)c1ccccc1CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.24891733797962728,-1
DTXSID00896228,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1nc(-c2ccccc2)no1,0.24820720847212688,-1
DTXSID50573618,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1cccc(P(c2cccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c2cccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1cccc(P(c2cccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c2cccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1.[Cl][Pd][Cl],0.24803555863318874,-1
DTXSID70897484,F.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1ccc(P(c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1ccc(P(c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1.[Cl][Pd][Cl],0.24803555863318874,-1
DTXSID10897483,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc(P(c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc(P(c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1.[Cl][Pd][Cl],0.24773424786710416,-1
DTXSID50461501,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cccc(P(c2cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c2cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cccc(P(c2cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c2cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1.[Cl][Pd][Cl],0.24773424786710416,-1
DTXSID40796293,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)(F)[Hg][I],0.2477304839043118,-1
DTXSID90301795,CC(O)C(F)(F)C(F)(F)C(F)(F)C(C)O,0.2476889154387915,-1
DTXSID20896366,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1[N+](=O)[O-],0.24768004587518394,-1
DTXSID40568997,O=[N+]([O-])c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,0.24760495320401876,-1
DTXSID50624351,C=CC(F)(F)C(F)(F)OC(F)=C(F)F,0.2475302762262447,-1
DTXSID70896038,C=C(c1ccccc1)S(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.24752859414739387,-1
DTXSID00578936,CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.24749172313024742,-1
DTXSID80766399,O=CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.24728631464244422,-1
DTXSID60895919,CC(C)(C)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.2469792067982647,-1
DTXSID20529900,N#CC1=C(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.24658073209172895,-1
DTXSID80622486,Oc1ccc(C(F)(c2ccc(O)cc2)C(F)(F)C(F)(F)F)cc1,0.24614011053551307,-1
DTXSID20705782,FC(Oc1ccccc1)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2456999410343558,-1
DTXSID90592601,CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)(F)F,0.24563168211962533,-1
DTXSID70611905,CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.24556918035955033,-1
DTXSID90381552,CCOC(=O)C(F)(OCC)C(F)(F)F,0.24493683920692252,-1
DTXSID40459518,FC1(F)C(Cl)=C(Cl)C(F)(Cl)C1(F)F,0.24478141040689588,-1
DTXSID80379781,O=C(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.24472234102038506,-1
DTXSID80889315,O=C(F)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,0.244722341020385,-1
DTXSID80663076,C=C(I)CC(F)(F)C(F)(F)F,0.24463397683171767,-1
DTXSID40896207,CN1C(=CC(=O)C(F)(F)C(F)(F)C(F)(F)F)Sc2ccccc21,0.24462624925451498,-1
DTXSID60440221,[N-]=[N+]=NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2445194322781976,-1
DTXSID60528356,FC(F)(F)C(F)(c1ccccc1)C(F)(F)Cc1ccccc1,0.24388817126699816,-1
DTXSID20348355,FC(F)(F)C(F)(F)c1nc(C(F)(F)C(F)(F)F)c(C(F)(F)C(F)(F)F)c(C(F)(F)C(F)(F)F)c1C(F)(F)C(F)(F)F,0.2438295764163753,-1
DTXSID60535646,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCI,0.24339401086312865,-1
DTXSID20371062,O=C(c1ccccc1)n1nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.24304987193345337,-1
DTXSID60895272,CCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2427198132164916,-1
DTXSID80879832,O=P(O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.24256345866302342,-1
DTXSID90434613,COC(=O)C(C)CC(F)(F)C(F)(F)C(F)(F)F,0.24177373654625062,-1
DTXSID60897150,C[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[Si]1(C2CCCC2)O[Si]2(C3CCCC3)O[Si](O)(C3CCCC3)O[Si]3(C4CCCC4)O[Si](O)(C4CCCC4)O[Si](C4CCCC4)(O1)O[Si](C1CCCC1)(O3)O2,0.24176851276507222,-1
DTXSID80380195,Nc1cccc2c1OC(F)(F)C(F)(F)O2,0.24172410098730318,-1
DTXSID70896336,O=[N+]([O-])c1ccc(C(F)(C(F)(F)F)C(F)(F)F)cc1,0.2412979933744673,-1
DTXSID70215028,N#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.240328241375415,-1
DTXSID90697908,FC(F)(CC[Si](Cl)(Cl)Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](Cl)(Cl)Cl,0.24019206575936364,-1
DTXSID90450691,OCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.23997170530438652,-1
DTXSID90446276,O=C(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.23990872738042812,-1
DTXSID30187095,FC1(F)c2ccc(cc2)C(F)(F)C(F)(F)c2ccc(cc2)C1(F)F,0.23971649432131578,-1
DTXSID901023781,O=P(O)(O)CCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.23964240366525855,-1
DTXSID50381573,O=C(CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)F)c1ccccc1,0.23908348865679221,-1
DTXSID50380809,FC(F)(Br)C(F)(Br)CCCl,0.23897109775045056,-1
DTXSID80157243,CC1(C)Oc2ccc(C(F)(F)C(F)(F)F)cc2[C@@H](N2CCCCC2=O)[C@@H]1O,0.2382505157744224,-1
DTXSID30878895,CNC(=S)NCC(F)(F)C(F)(F)C(F)(F)F,0.2378635492597147,-1
DTXSID10379355,O=C(O)CCC(F)(C(F)(F)F)C(F)(F)C(F)(F)F,0.23768273924941608,-1
DTXSID80445177,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.23768273924941602,-1
DTXSID70896098,CCCCCc1ccc(-c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)nc1,0.23763043674798218,-1
DTXSID00895190,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)CCl,0.23759513467724255,-1
DTXSID40591422,OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.23751647539064566,-1
DTXSID00379546,COC(=O)C(F)(F)C(F)(F)C(F)F,0.23747766266991777,-1
DTXSID30296676,Nc1ccccc1.O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,0.23730536392058893,-1
DTXSID00701000,CC(CO)(CO)N(C(=O)C(F)(F)C(F)(F)C(N)=O)C(C)(CO)CO,0.2372985214015892,-1
DTXSID60895338,FC(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.23682925863850574,-1
DTXSID60485238,O=[N+]([O-])c1cc(C(F)(F)C(F)(F)C(F)(F)F)ccc1O,0.23664742029897715,-1
DTXSID30896579,O=C(O)C(C(F)(F)F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,0.23662432492516627,-1
DTXSID40896580,O=C(O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.23662432492516627,-1
DTXSID80896569,O=C(O)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,0.23662432492516627,-1
DTXSID60896249,CC(=CC(=O)C(F)(F)C(F)(F)C(F)(F)F)NNC(=O)c1ccc([N+](=O)[O-])cc1,0.2364255053135494,-1
DTXSID10848036,CC(C)(C)CC=C(F)C(F)(F)C(F)(F)C(F)(F)F,0.23635228340411357,-1
DTXSID10880193,FC(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.23617071339005621,-1
DTXSID90896550,O=C(NCc1ccccc1)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,0.23616263086334274,-1
DTXSID20390713,O=[C-]C(F)(F)C(F)(F)C(F)(F)F.[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mo].[c-]1[c-][c-][cH-][c-]1,0.23573246554906832,-1
DTXSID40692943,CN(C)[Si](N(C)C)(N(C)C)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F,0.2348523134305386,-1
DTXSID80631134,CC(C)O[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC(C)C)OC(C)C,0.23456646833409098,-1
DTXSID60896269,CC(C)(C)c1cc(C(F)(F)C(F)(F)C(F)(F)F)n2nc(-c3ccccc3)cc2n1,0.23439330950582243,-1
DTXSID1070985,CC[NH3+].O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.23428072448804968,-1
DTXSID50335697,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2342215283361228,-1
DTXSID90617540,FC(F)(Pc1ccccc1)C(F)(F)Pc1ccccc1,0.23397868618809262,-1
DTXSID70346442,CC1=C(C)C2(F)C(F)(F)C(F)(F)C12F,0.23396762920683295,-1
DTXSID30896397,O=C(c1c(F)c(F)c(C(F)(C(F)(F)F)C(F)(F)F)c(F)c1F)C(F)(C(F)(F)F)C(F)(F)F,0.23357597788108114,-1
DTXSID40778938,CC(=O)O.OCC(F)(F)C(F)(F)C(F)(F)C(F)F,0.23353451468639408,-1
